,BHK,Location,Total_sqft,Bedroom,Bathroom,Price,price_per_sqft,Skewed_SP
16098,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16099,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16100,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16101,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16102,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16103,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16104,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16105,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16106,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16107,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16108,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16109,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16110,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16111,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16112,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16113,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16114,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16115,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16116,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16118,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16119,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16120,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16121,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16122,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16123,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16124,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16125,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16126,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16127,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16128,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16129,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16130,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16131,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16132,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16133,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16134,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16135,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16136,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16138,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16139,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16140,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16141,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16142,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16143,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16144,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16145,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16146,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16147,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16148,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16149,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16150,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16151,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16152,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16153,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16154,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16155,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16156,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16158,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16159,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16160,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16161,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16162,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16163,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16164,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16165,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16166,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16167,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16168,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16169,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16170,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16171,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16172,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16173,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16174,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16175,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16176,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16178,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16179,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16180,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16181,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16182,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16183,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16184,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16185,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16186,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16187,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16188,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16189,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16190,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16191,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16192,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16193,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16194,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16195,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16196,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16198,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16199,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16200,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16201,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16202,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16203,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16204,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16205,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16206,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16207,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16208,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16209,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16210,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16211,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16212,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16213,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16214,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16215,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16216,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16218,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16219,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16220,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16221,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16222,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16223,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16224,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16225,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16226,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16227,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16228,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16229,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16230,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16231,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16232,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16233,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16234,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16235,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16236,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16238,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16239,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16240,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16241,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16242,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16243,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16244,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16245,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16246,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16247,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16248,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16249,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16250,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16251,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16252,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16253,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16254,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16255,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16256,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16258,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16259,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16260,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16261,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16262,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16263,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16264,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16265,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16266,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16267,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16268,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16269,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16270,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16271,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16272,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16273,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16274,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16275,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16276,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16278,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16279,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16280,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16281,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16282,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16283,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16284,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16285,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16286,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16287,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16288,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16289,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16290,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16291,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16292,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16293,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16294,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16295,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16296,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16298,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16299,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16300,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16301,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16302,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16303,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16304,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16305,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16306,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16307,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16308,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16309,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16310,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16311,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16312,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16313,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16314,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16315,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16316,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16318,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16319,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16320,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16321,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16322,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16323,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16324,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16325,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16326,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16327,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16328,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16329,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16330,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16331,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16332,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16333,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16334,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16335,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16336,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16338,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16339,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16340,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16341,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16342,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16343,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16344,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16345,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16346,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16347,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16348,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16349,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16350,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16351,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16352,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16353,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16354,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16355,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16356,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16358,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16359,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16360,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16361,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16362,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16363,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16364,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16365,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16366,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16367,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16368,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16369,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16370,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16371,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16372,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16373,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16374,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16375,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16376,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16378,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16379,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16380,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16381,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16382,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16383,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16384,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16385,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16386,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16387,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16388,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16389,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16390,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16391,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16392,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16393,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16394,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16395,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16396,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16398,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16399,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16400,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16401,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16402,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16403,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16404,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16405,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16406,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16407,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16408,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16409,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16410,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16411,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16412,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16413,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16414,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16415,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16416,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16418,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16419,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16420,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16421,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16422,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16423,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16424,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16425,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16426,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16427,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16428,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16429,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16430,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16431,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16432,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16433,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16434,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16435,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16436,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16438,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
16439,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
16440,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
16441,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
16442,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
16443,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
16444,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
16445,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
16446,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
16447,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
16448,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
16449,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
16450,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
16451,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
16452,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
16453,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
16454,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
16455,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
16456,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
16458,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
